Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readBeehiveOccupant,3,1,1,868,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeBeehiveOccupant,5,1,2,872,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,Fireworks,Fireworks,4,1,2,16,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType,DataComponentType,7,1,5,16,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType,readDataComponent,3,1,1,24,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType,readNullDataComponent,3,1,0,28,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType,writeDataComponent,3,1,2,32,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType,toString,3,1,0,61,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,PotionContents,PotionContents,6,1,4,17,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,AdventureModePredicate,AdventureModePredicate,3,1,1,16,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,WrittenBookContent,WrittenBookContent,7,1,5,18,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,IntDataComponent,IntDataComponent,4,1,2,12,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,IntDataComponent,getValue,3,1,0,17,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,IntDataComponent,write,3,1,1,22,0,org.geysermc.mcprotocollib.protocol.data.game.item.component.IntComponentType,org.geysermc.mcprotocollib.protocol.data.game.item.component.IntComponentType
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,BooleanDataComponent,BooleanDataComponent,4,1,2,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,BooleanDataComponent,getValue,3,1,0,16,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,BooleanDataComponent,write,3,1,1,21,0,org.geysermc.mcprotocollib.protocol.data.game.item.component.BooleanComponentType,org.geysermc.mcprotocollib.protocol.data.game.item.component.BooleanComponentType
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,ObjectDataComponent,ObjectDataComponent,4,1,2,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,ObjectDataComponent,getValue,3,1,0,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item,ItemStack,ItemStack,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.item,ItemStack,ItemStack,3,1,2,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,UpdateStructureBlockMode,from,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,UpdateStructureBlockAction,from,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,CreativeGrabAction,getId,3,1,0,6,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,CreativeGrabAction,from,3,1,1,12,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ContainerActionType,from,3,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,FillStackAction,getId,3,1,0,6,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,FillStackAction,from,3,1,1,12,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ClickItemAction,getId,3,1,0,7,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ClickItemAction,from,3,1,1,13,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,DropItemAction,getId,3,1,0,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,DropItemAction,from,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ContainerAction,getId,0,1,0,4,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,SpreadItemAction,SpreadItemAction,3,1,1,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,SpreadItemAction,getId,3,1,0,23,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,SpreadItemAction,from,3,1,1,29,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ContainerType,from,3,1,1,32,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,MoveToHotbarAction,MoveToHotbarAction,3,1,1,20,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,MoveToHotbarAction,getId,3,1,0,24,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,MoveToHotbarAction,from,3,1,1,30,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ShiftClickItemAction,getId,3,1,0,7,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ShiftClickItemAction,from,3,1,1,13,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,AdvancementTabAction,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,CraftingBookStateType,from,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,AnvilProperty,from,3,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,FurnaceProperty,from,3,1,1,29,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,EnchantmentTableProperty,from,3,1,1,50,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,EnchantmentTableProperty,getEnchantment,3,1,2,54,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,EnchantmentTableProperty,getEnchantmentType,3,1,1,67,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,EnchantmentTableProperty,getEnchantmentLevel,3,1,1,78,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,BrewingStandProperty,from,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,ContainerProperty,ordinal,0,1,0,4,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command,CommandParser,from,3,1,1,64,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command,SuggestionType,SuggestionType,4,1,0,18,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command,SuggestionType,getResourceLocation,3,1,0,23,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command,SuggestionType,from,3,1,1,29,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command,CommandType,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command.properties,FloatProperties,FloatProperties,4,1,0,12,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command.properties,ResourceProperties,ResourceProperties,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command.properties,StringProperties,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command.properties,DoubleProperties,DoubleProperties,4,1,0,12,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.command.properties,IntegerProperties,IntegerProperties,4,1,0,12,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,ThunderStrengthValue,ThunderStrengthValue,9,3,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,RespawnScreenValue,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,GameEvent,from,3,1,1,21,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,ElderGuardianEffectValue,ElderGuardianEffectValue,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,RainStrengthValue,RainStrengthValue,9,3,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,DemoMessageValue,DemoMessageValue,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,DemoMessageValue,getId,3,1,0,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,DemoMessageValue,from,3,1,1,25,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,LimitedCraftingValue,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.notify,EnterCreditsValue,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.map,MapIconType,from,3,1,1,42,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level,HeightmapTypes,from,3,1,1,13,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level,LightUpdateData,read,3,1,1,23,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level,LightUpdateData,LightUpdateData,16,3,1,27,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game.level,LightUpdateData,write,3,1,2,46,0,org.geysermc.mcprotocollib.protocol.data.game.level.LightUpdateData,org.geysermc.mcprotocollib.protocol.data.game.level.LightUpdateData
java,org.geysermc.mcprotocollib.protocol.data.game.level,LightUpdateData,write,14,3,1,50,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.level.LightUpdateData
java,org.geysermc.mcprotocollib.protocol.data.game.level,LightUpdateData,writeBitSet,4,1,2,67,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game.level.waypoint,Type,from,3,1,1,22,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.waypoint,WaypointOperation,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.sound,Sound,getName,0,1,0,4,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.sound,Sound,isNewSystem,0,1,0,6,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.sound,Sound,getRange,0,1,0,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.sound,BuiltinSound,isNewSystem,3,1,0,1851,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.sound,BuiltinSound,getRange,3,1,0,1856,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.sound,BuiltinSound,from,3,1,1,1866,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.sound,SoundCategory,from,3,1,1,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.particle,ParticleType,from,3,1,1,122,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.particle,DustColorTransitionParticleData,DustColorTransitionParticleData,4,1,3,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.particle.positionsource,BlockPositionSource,getType,3,1,0,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.particle.positionsource,EntityPositionSource,getType,3,1,0,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.particle.positionsource,PositionSourceType,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.particle.positionsource,PositionSource,getType,0,1,0,5,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,FireExtinguishData,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,ComposterEventData,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,DragonFireballEventData,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,LevelEvent,getId,0,1,0,4,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,UnknownLevelEvent,UnknownLevelEvent,3,1,1,6,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,UnknownLevelEvent,getId,3,1,0,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,LevelEventType,from,3,1,1,107,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,LevelEventType,getId,3,1,0,111,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,SculkBlockChargeEventData,SculkBlockChargeEventData,4,1,2,14,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,SculkBlockChargeEventData,SculkBlockChargeEventData,10,3,1,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,SculkBlockChargeEventData,getLevelValue,7,2,0,31,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,UnknownLevelEventData,UnknownLevelEventData,3,1,1,6,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,UnknownLevelEventData,getData,3,1,0,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,BlockEntityType,from,8,2,1,58,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,StructureMirror,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,StructureRotation,from,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,WobbleStyle,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,ExplosionInteraction,from,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,CommandBlockMode,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,PistonValueType,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,NoteBlockValueType,from,3,1,1,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,BellValueType,from,3,1,1,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,ChestValueType,from,3,1,1,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,DecoratedPotValueType,from,3,1,1,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,MobSpawnerValueType,from,3,1,1,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,EndGatewayValueType,from,3,1,1,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,GenericBlockValueType,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,CustomStatistic,CustomStatistic,3,1,0,93,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,CustomStatistic,CustomStatistic,3,1,1,97,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,CustomStatistic,from,3,1,1,101,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,StatisticCategory,from,3,1,1,16,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.setting,Difficulty,from,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.setting,ChatVisibility,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.setting,ParticleStatus,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.advancement,Advancement,Advancement,3,1,3,21,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.advancement,Advancement,Advancement,3,1,4,25,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.advancement,Advancement,Advancement,3,1,4,29,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.debug,DebugSubscriptions,from,3,1,1,23,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.debug,RemoteDebugSampleType,from,3,1,1,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.debug,DebugInfo,getType,0,1,0,4,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.debug,PathType,from,3,1,1,51,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.debug,DebugEntityBlockIntersection,getType,3,1,0,8,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.debug,DebugEntityBlockIntersection,from,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.status.handler,ServerPingTimeHandler,handle,0,1,2,6,0,,
java,org.geysermc.mcprotocollib.protocol.data.status.handler,ServerInfoHandler,handle,0,1,2,7,0,,
java,org.geysermc.mcprotocollib.protocol.data.status.handler,ServerInfoBuilder,buildInfo,0,1,1,7,0,,
java,org.geysermc.mcprotocollib.protocol.data,UnexpectedEncryptionException,UnexpectedEncryptionException,3,1,0,13,0,,
java,org.geysermc.mcprotocollib.protocol.data,DefaultComponentSerializer,get,3,1,0,11,0,,
java,org.geysermc.mcprotocollib.protocol.data,DefaultComponentSerializer,set,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data,DefaultComponentSerializer,DefaultComponentSerializer,2,1,0,19,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundSelectKnownPacks,ServerboundSelectKnownPacks,7,2,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundSelectKnownPacks,serialize,11,3,1,29,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundSelectKnownPacks,shouldRunOnGameThread,3,1,0,43,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundFinishConfigurationPacket,serialize,2,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundFinishConfigurationPacket,shouldRunOnGameThread,3,1,0,17,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundFinishConfigurationPacket,isTerminal,3,1,0,22,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundAcceptCodeOfConductPacket,serialize,2,1,1,13,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundAcceptCodeOfConductPacket,shouldRunOnGameThread,3,1,0,16,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundShowDialogConfigurationPacket,ClientboundShowDialogConfigurationPacket,3,1,1,17,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundShowDialogConfigurationPacket,serialize,3,1,1,21,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundShowDialogConfigurationPacket,shouldRunOnGameThread,3,1,0,26,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundUpdateEnabledFeaturesPacket,ClientboundUpdateEnabledFeaturesPacket,6,2,1,17,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundUpdateEnabledFeaturesPacket,serialize,6,2,1,24,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundSelectKnownPacks,ClientboundSelectKnownPacks,3,1,1,19,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundSelectKnownPacks,serialize,8,1,1,23,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundSelectKnownPacks,shouldRunOnGameThread,3,1,0,32,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundCodeOfConductPacket,ClientboundCodeOfConductPacket,3,1,1,16,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundCodeOfConductPacket,serialize,3,1,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundCodeOfConductPacket,shouldRunOnGameThread,3,1,0,25,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundResetChatPacket,ClientboundResetChatPacket,2,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundResetChatPacket,serialize,2,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundRegistryDataPacket,ClientboundRegistryDataPacket,4,1,1,21,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundRegistryDataPacket,serialize,8,1,1,26,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundRegistryDataPacket,shouldRunOnGameThread,3,1,0,35,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundFinishConfigurationPacket,ClientboundFinishConfigurationPacket,2,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundFinishConfigurationPacket,serialize,2,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundFinishConfigurationPacket,shouldRunOnGameThread,3,1,0,18,0,,
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundFinishConfigurationPacket,isTerminal,3,1,0,23,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ping.serverbound,ServerboundPingRequestPacket,ServerboundPingRequestPacket,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ping.serverbound,ServerboundPingRequestPacket,serialize,3,1,1,19,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ping.clientbound,ClientboundPongResponsePacket,ClientboundPongResponsePacket,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ping.clientbound,ClientboundPongResponsePacket,serialize,3,1,1,19,0,,
java,org.geysermc.mcprotocollib.protocol.packet.handshake.serverbound,ClientIntentionPacket,ClientIntentionPacket,6,1,1,21,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.handshake.HandshakeIntent
java,org.geysermc.mcprotocollib.protocol.packet.handshake.serverbound,ClientIntentionPacket,serialize,6,1,1,28,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.handshake.serverbound,ClientIntentionPacket,isTerminal,3,1,0,36,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundClientTickEndPacket,serialize,2,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundClientTickEndPacket,shouldRunOnGameThread,3,1,0,18,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundConfigurationAcknowledgedPacket,ServerboundConfigurationAcknowledgedPacket,2,1,1,12,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundConfigurationAcknowledgedPacket,serialize,2,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundConfigurationAcknowledgedPacket,isTerminal,3,1,0,18,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandSignedPacket,ServerboundChatCommandSignedPacket,15,2,1,27,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandSignedPacket,serialize,13,2,1,44,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundPlayerLoadedPacket,serialize,2,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundPlayerLoadedPacket,shouldRunOnGameThread,3,1,0,18,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatPacket,ServerboundChatPacket,14,1,1,26,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatPacket,serialize,9,1,1,41,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandPacket,ServerboundChatCommandPacket,3,1,1,16,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandPacket,serialize,3,1,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChangeDifficultyPacket,ServerboundChangeDifficultyPacket,3,1,1,18,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.setting.Difficulty
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChangeDifficultyPacket,serialize,3,1,1,22,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChangeDifficultyPacket,shouldRunOnGameThread,3,1,0,27,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundDebugSubscriptionRequestPacket,ServerboundDebugSubscriptionRequestPacket,7,2,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.debug.DebugSubscriptions
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundDebugSubscriptionRequestPacket,serialize,6,2,1,28,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundDebugSubscriptionRequestPacket,shouldRunOnGameThread,3,1,0,36,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundCommandSuggestionPacket,ServerboundCommandSuggestionPacket,4,1,1,18,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundCommandSuggestionPacket,serialize,4,1,1,23,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
