Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,UnknownLevelEventData,1,0,2,2,9,2,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/event/UnknownLevelEventData.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,LevelEventData,0,0,0,0,2,0,12,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/event/LevelEventData.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,BlockEntityType,1,0,1,1,10,2,0,0,0.0,5,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/BlockEntityType.java,5
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,StructureMirror,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/StructureMirror.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,StructureRotation,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/StructureRotation.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,WobbleStyle,1,0,1,1,5,1,0,0,0.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/WobbleStyle.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,ExplosionInteraction,1,0,1,1,5,1,0,0,0.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/ExplosionInteraction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,BlockEntityInfo,5,0,0,0,7,0,0,0,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/BlockEntityInfo.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,CommandBlockMode,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/CommandBlockMode.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block,BlockChangeEntry,2,0,0,0,4,0,0,0,-1.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/BlockChangeEntry.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,EndGatewayValue,0,0,0,0,2,0,0,1,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/EndGatewayValue.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,GenericBlockValue,1,0,0,0,3,0,0,1,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/GenericBlockValue.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,BlockValue,0,0,0,0,2,0,8,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/BlockValue.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,PistonValueType,1,0,1,1,5,1,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/PistonValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,NoteBlockValueType,1,0,1,1,5,1,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/NoteBlockValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,BellValueType,1,0,1,1,5,1,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/BellValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,ChestValueType,1,0,1,1,5,1,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/ChestValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,BlockValueType,0,0,0,0,2,0,9,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/BlockValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,DecoratedPotValueType,1,0,1,1,5,1,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/DecoratedPotValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,DecoratedPotValue,1,0,0,0,3,0,0,1,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/DecoratedPotValue.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,NoteBlockValue,0,0,0,0,2,0,0,1,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/NoteBlockValue.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,BellValue,1,0,0,0,3,0,0,1,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/BellValue.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,PistonValue,1,0,0,0,3,0,0,1,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/PistonValue.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,MobSpawnerValue,0,0,0,0,2,0,0,1,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/MobSpawnerValue.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,MobSpawnerValueType,1,0,1,1,5,1,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/MobSpawnerValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,BeaconValueType,0,0,0,0,1,0,0,1,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/BeaconValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,EndGatewayValueType,1,0,1,1,5,1,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/EndGatewayValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,ChestValue,1,0,0,0,3,0,0,1,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/ChestValue.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.level.block.value,GenericBlockValueType,1,0,1,1,5,1,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/block/value/GenericBlockValueType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,DropItemStatistic,1,0,0,0,3,0,0,1,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/DropItemStatistic.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,CustomStatistic,2,0,3,1,15,3,0,1,0.6666666666666666,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/CustomStatistic.java,5
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,PickupItemStatistic,1,0,0,0,3,0,0,1,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/PickupItemStatistic.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,Statistic,0,0,0,0,2,0,9,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/Statistic.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,StatisticCategory,1,0,1,1,5,1,0,0,0.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/StatisticCategory.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,KilledByEntityStatistic,1,0,0,0,3,0,0,1,-1.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/KilledByEntityStatistic.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,KillEntityStatistic,1,0,0,0,3,0,0,1,-1.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/KillEntityStatistic.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,StatisticFormat,0,0,0,0,10,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/StatisticFormat.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,UseItemStatistic,1,0,0,0,3,0,0,1,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/UseItemStatistic.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,BreakBlockStatistic,1,0,0,0,3,0,0,1,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/BreakBlockStatistic.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,CraftItemStatistic,1,0,0,0,3,0,0,1,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/CraftItemStatistic.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.statistic,BreakItemStatistic,1,0,0,0,3,0,0,1,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/statistic/BreakItemStatistic.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.setting,Difficulty,1,0,1,1,5,1,0,0,0.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/setting/Difficulty.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.setting,ChatVisibility,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/setting/ChatVisibility.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.setting,ParticleStatus,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/setting/ParticleStatus.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.setting,SkinPart,1,1,0,0,2,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/setting/SkinPart.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.advancement,Advancement,15,0,3,3,35,3,0,0,0.0,1,3,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/advancement/Advancement.java,12
java,org.geysermc.mcprotocollib.protocol.data.game.advancement,Advancement.DisplayData,10,0,0,0,19,0,0,0,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/advancement/Advancement.java,33
java,org.geysermc.mcprotocollib.protocol.data.game.advancement,Advancement.AdvancementType,1,0,0,0,5,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/advancement/Advancement.java,51
java,org.geysermc.mcprotocollib.protocol.data.game.debug,DebugSubscriptions,1,0,1,1,5,1,0,0,0.0,8,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/debug/DebugSubscriptions.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.debug,RemoteDebugSampleType,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/debug/RemoteDebugSampleType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.debug,DebugInfo,0,0,1,0,3,1,1,0,-1.0,5,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/debug/DebugInfo.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.debug,PathType,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/debug/DebugPathInfo.java,21
java,org.geysermc.mcprotocollib.protocol.data.game.debug,DebugEntityBlockIntersection,1,0,2,2,8,2,0,1,1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/debug/DebugEntityBlockIntersection.java,3
java,org.geysermc.mcprotocollib.protocol.data.status.handler,ServerPingTimeHandler,0,0,1,0,3,1,0,0,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/status/handler/ServerPingTimeHandler.java,5
java,org.geysermc.mcprotocollib.protocol.data.status.handler,ServerInfoHandler,0,0,1,0,3,1,0,0,-1.0,1,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/status/handler/ServerInfoHandler.java,6
java,org.geysermc.mcprotocollib.protocol.data.status.handler,ServerInfoBuilder,0,0,1,0,3,1,0,0,-1.0,1,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/status/handler/ServerInfoBuilder.java,6
java,org.geysermc.mcprotocollib.protocol.data.status,ServerStatusInfo,5,0,0,0,7,0,0,0,-1.0,5,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/status/ServerStatusInfo.java,11
java,org.geysermc.mcprotocollib.protocol.data.status,VersionInfo,2,0,0,0,4,0,0,0,-1.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/status/VersionInfo.java,9
java,org.geysermc.mcprotocollib.protocol.data.status,PlayerInfo,3,0,0,0,5,0,0,0,-1.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/status/PlayerInfo.java,12
java,org.geysermc.mcprotocollib.protocol.data,UnexpectedEncryptionException,1,0,1,1,9,1,0,0,0.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/UnexpectedEncryptionException.java,5
java,org.geysermc.mcprotocollib.protocol.data,DefaultComponentSerializer,1,0,3,2,11,3,0,0,0.6666666666666666,5,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/DefaultComponentSerializer.java,6
java,org.geysermc.mcprotocollib.protocol.data,ProtocolState,0,0,0,0,1,0,0,0,-1.0,5,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/ProtocolState.java,3
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundSelectKnownPacks,1,0,3,3,24,6,0,2,0.6666666666666666,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/serverbound/ServerboundSelectKnownPacks.java,14
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundFinishConfigurationPacket,1,1,3,3,11,3,0,2,1.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/serverbound/ServerboundFinishConfigurationPacket.java,9
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundAcceptCodeOfConductPacket,1,1,2,2,8,2,0,2,1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/serverbound/ServerboundAcceptCodeOfConductPacket.java,9
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundShowDialogConfigurationPacket,1,0,3,3,12,3,0,2,0.6666666666666666,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundShowDialogConfigurationPacket.java,11
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundUpdateEnabledFeaturesPacket,1,0,2,2,15,4,0,2,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundUpdateEnabledFeaturesPacket.java,11
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundSelectKnownPacks,1,0,3,3,17,3,0,2,0.6666666666666666,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundSelectKnownPacks.java,13
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundCodeOfConductPacket,1,0,3,3,12,3,0,2,0.6666666666666666,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundCodeOfConductPacket.java,10
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundResetChatPacket,0,0,2,2,6,2,0,2,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundResetChatPacket.java,8
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundRegistryDataPacket,2,0,3,3,19,3,0,2,0.6666666666666666,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundRegistryDataPacket.java,14
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundFinishConfigurationPacket,0,0,4,4,12,4,0,2,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundFinishConfigurationPacket.java,8
java,org.geysermc.mcprotocollib.protocol.packet.ping.serverbound,ServerboundPingRequestPacket,1,0,2,2,9,2,0,2,0.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ping/serverbound/ServerboundPingRequestPacket.java,9
java,org.geysermc.mcprotocollib.protocol.packet.ping.clientbound,ClientboundPongResponsePacket,1,0,2,2,9,2,0,2,0.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ping/clientbound/ClientboundPongResponsePacket.java,9
java,org.geysermc.mcprotocollib.protocol.packet.handshake.serverbound,ClientIntentionPacket,4,0,3,3,21,3,0,2,0.6666666666666666,2,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/handshake/serverbound/ClientIntentionPacket.java,12
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundClientTickEndPacket,1,1,2,2,8,2,0,2,1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundClientTickEndPacket.java,9
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundConfigurationAcknowledgedPacket,0,0,3,3,9,3,0,2,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundConfigurationAcknowledgedPacket.java,8
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandSignedPacket,7,0,2,2,37,4,0,2,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatCommandSignedPacket.java,15
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundPlayerLoadedPacket,1,1,2,2,8,2,0,2,1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundPlayerLoadedPacket.java,9
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatPacket,7,0,2,2,32,2,0,2,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatPacket.java,14
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandPacket,1,0,2,2,9,2,0,2,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatCommandPacket.java,10
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChangeDifficultyPacket,1,0,3,3,12,3,0,2,0.6666666666666666,0,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChangeDifficultyPacket.java,12
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundDebugSubscriptionRequestPacket,1,0,3,3,19,5,0,2,0.6666666666666666,0,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundDebugSubscriptionRequestPacket.java,14
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundCommandSuggestionPacket,2,0,3,3,15,3,0,2,0.6666666666666666,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundCommandSuggestionPacket.java,11
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundClientCommandPacket,1,0,3,3,12,3,0,2,0.6666666666666666,0,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundClientCommandPacket.java,12
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatSessionUpdatePacket,4,0,3,3,29,3,0,2,0.6666666666666666,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatSessionUpdatePacket.java,16
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatAckPacket,1,0,2,2,9,2,0,2,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatAckPacket.java,10
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundLockDifficultyPacket,1,0,3,3,12,3,0,2,0.6666666666666666,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundLockDifficultyPacket.java,9
